OTU,prevalence,mean_abc
FJ370046.1.1375,0.00522633157218335,9.352392587660354e-06
FJ370062.1.1338,0.0019087057927554857,6.483918180850885e-06
FJ370075.1.1380,0.0006616212099576373,6.63048400414447e-06
FJ370077.1.1365,0.013908325003569899,0.00019795902680084225
FJ370087.1.1390,0.0023466133561806843,3.7282517802610203e-05
FJ370090.1.1360,0.0006806606692369937,7.481883929638997e-06
FJ370091.1.1340,0.0027654814603265267,1.1937588039782816e-05
FJ370109.1.1203,0.00086153553239088,1.6415169192317376e-06
FJ370118.1.1367,0.0227426341091913,9.7645442067744e-05
FJ370119.1.1270,0.07093150554524251,0.0002897318307628045
FJ370160.1.1357,0.0007568185063544196,2.8692811084178937e-06
FJ370166.1.1335,0.07338283592745966,0.00079547446964664
FJ370171.1.1350,0.011566471512209053,9.061305748770142e-05
FJ370173.1.1369,0.01686896092150983,8.87863196681745e-05
FJ370192.1.1344,0.0008424960731115236,3.887528393951541e-06
FJ370206.1.1357,0.0008091770193726499,3.082962099064289e-06
FJ370209.1.1359,0.00786329668237422,1.9271853246493038e-05
FJ370213.1.1363,0.008791470322242848,0.00015511202496745527
FJ370217.1.1373,0.009181779237469656,0.00011642717370730111
FJ370234.1.1341,0.000614022561759246,8.424796987055908e-06
FJ370248.1.1360,0.010595459088961874,0.00011433617811181598
FJ370257.1.1359,0.0007710981008139369,2.7806195114916038e-06
FJ370261.1.1342,0.000533104859821981,1.7242074340286878e-06
FJ370266.1.1339,0.0035603788852396592,2.292940061375744e-05
FJ370280.1.1362,0.0045504307677661955,3.5454633928830066e-05
FJ370307.1.1358,0.0015802751201865867,2.1945428658460164e-06
FJ370321.1.1203,0.39066114522347567,0.010767674639509135
FJ370332.1.1359,0.0010424103955447666,4.769304429437849e-06
FJ370348.1.1355,0.0007139797229758674,8.196877684082695e-07
FJ370349.1.1393,0.0034985006425817507,6.852848497256919e-05
FJ370354.1.1338,0.0012090056642391357,4.386105970638404e-06
FJ370372.1.1360,0.0030701128087962304,5.9031305855471635e-06
FJ370391.1.1359,0.009015183968775287,3.132864105182093e-05
FJ370399.1.1303,0.006263982102908278,9.566791306885844e-06
FJ370407.1.1339,0.01066685706125946,0.0002882575304510351
FJ370411.1.1360,0.0006806606692369937,1.7388131149076506e-06
FJ370432.1.1359,0.024508543957351612,0.00029004648892482805
FJ370437.1.1363,0.0014231995811318959,6.510053559251464e-06
FJ370449.1.1362,0.000652101480317959,2.720898394823886e-06
FJ370476.1.1379,0.009329335046884669,0.00014213825002737732
FJ370502.1.1357,0.008434480460754915,4.926244707780861e-05
FJ370514.1.1359,0.003441382264743681,3.7622597358608786e-05
FJ370523.1.1357,0.003427102670284164,1.7440338223947387e-05
FJ370526.1.1362,0.002413251463658432,5.9442916035310915e-06
FJ370528.1.1383,0.0008472559379313628,1.0438605476210235e-05
FJ370529.1.1379,0.0005283449950021419,1.6371816624945753e-06
FJ370559.1.1226,0.030187062687419677,7.51164401882835e-05
FJ370582.1.1380,0.008044171545528106,4.944014041112176e-06
FJ370592.1.1377,0.0018706268741967727,4.507040832135328e-06
FJ370620.1.1357,0.005545242515112571,3.0168631592461714e-05
FJ370624.1.1358,0.0006378218858584416,5.292157452660517e-06
FJ370631.1.1361,0.002789280784425722,2.1911293998894993e-05
FJ370633.1.1245,0.02418487314960255,9.252202255521569e-05
FJ370644.1.1275,0.0022990147079822933,9.727922239307511e-06
FJ370704.1.1360,0.004897900899614451,1.2933136244789567e-05
FJ370733.1.1361,0.001266124042077205,7.32871328136179e-06
FJ370795.1.1389,0.0014469989052310914,3.7288199406877345e-06
FJ370799.1.1390,0.0022276167356847067,3.7238900505392285e-06
FJ370820.1.1396,0.0007282593174353848,7.941462503288159e-06
FJ370823.1.1393,0.002008662953972107,1.3178867425516381e-05
FJ370847.1.1316,0.0007710981008139369,2.731146739851629e-06
FJ370856.1.1357,0.0013756009329335046,1.8893505556280064e-05
FJ370884.1.1388,0.0011614070160407444,2.5898268783567805e-06
FJ370890.1.1389,0.001180446475320101,7.323179629989088e-06
FJ370913.1.1386,0.0006616212099576373,2.574748734463456e-06
FJ370919.1.1351,0.00204674187253082,4.565684088695975e-06
FJ370927.1.1383,0.0058641534580417915,3.507131674103476e-05
FJ370948.1.1376,0.0032795468608691515,1.6750625852335065e-05
FJ371004.1.1394,0.0013613213384739873,3.5798285691732663e-06
FJ371007.1.1396,0.004326717121233757,1.2155576742216317e-05
FJ371026.1.1357,0.002284735113522776,7.480555804859733e-06
FJ371039.1.1385,0.008067970869627303,1.2504647905358322e-05
FJ371050.1.1388,0.009186539102289495,2.3992853779661942e-05
FJ371070.1.1386,0.000490266076443429,3.250752234297125e-06
FJ371098.1.1391,0.0008710552620305583,3.2290724130845236e-06
FJ371138.1.1343,0.0008996144509495931,5.734998826111263e-06
FJ371162.1.1363,0.0029130372697415393,2.9214086223028854e-05
FJ371164.1.1350,0.0018039887667190252,1.4476141747306941e-05
FJ371179.1.1259,0.23733161978199818,0.0011902791049941796
FJ371180.1.1376,0.0011661668808605836,5.763733224918904e-06
FJ371191.1.1358,0.05221095720881527,0.00013729670090247706
FJ371195.1.1316,0.038012280451235184,0.0010920884593758756
FJ371196.1.1369,0.0010757294492836403,1.6893603234183528e-06
FJ371226.1.1388,0.0006330620210386025,3.498587082571949e-06
FJ371227.1.1374,0.0009186539102289495,4.715208845650085e-06
FJ371236.1.1266,0.004345756580513113,2.461507033835964e-05
FJ371244.1.1373,0.045242515112570804,1.614034233815236e-05
FJ371258.1.1307,0.12358989004712266,0.001613172765196917
FJ371271.1.1360,0.007615783711742587,2.5608634875048014e-05
FJ371283.1.1338,0.0005093055357227855,2.479450387315384e-06
FJ371291.1.1357,0.007577704793183874,4.011512870229124e-06
FJ371302.1.1338,0.0018277880908182207,1.4222540819317107e-05
FJ371314.1.1260,0.2295825598553001,0.0009147094415899887
FJ371316.1.1336,0.0013327621495549525,6.730598878676851e-06
FJ371355.1.1363,0.0020753010614498546,2.2047929823051275e-05
FJ371360.1.1337,0.003222428483031082,8.90629968319323e-06
FJ371389.1.1338,0.0099052786900852,9.086679479367615e-05
FJ371394.1.1338,0.004931219953353325,3.977725090662875e-05
FJ371403.1.1354,0.0006759008044171545,1.98319576627452e-06
FJ371434.1.1338,0.006363939264124899,0.00011477748802273677
FJ371471.1.1242,0.2491360845351992,0.0009755862522762541
FJ371485.1.1237,0.0010471702603646056,1.3295229717348185e-05
FJ371591.1.1208,0.18805273930220381,0.000919359264022827
FJ371675.1.1332,0.0016231139035651388,1.0356472338283817e-05
FJ371683.1.1314,0.003065352943976391,3.597732245377937e-05
FJ371684.1.1341,0.0017278309296015993,8.135234867543077e-06
FJ371693.1.1361,0.004997858060831073,1.3961453695924546e-05
FJ371700.1.1362,0.001228045123518492,2.844313648054228e-06
FJ371704.1.1375,0.003950687800466467,2.182360409207264e-05
FJ371707.1.1243,0.002817839973344757,1.046088972476767e-05
FJ371714.1.1327,0.053115331524584704,0.0003903828947868189
FJ371723.1.1340,0.0016897520110428863,3.1258948582805074e-06
FJ371729.1.1350,0.002613165786091675,3.665919172578477e-05
FJ371740.1.1376,0.000652101480317959,3.7072032093972165e-06
FJ371748.1.1316,0.003098671997715265,7.409925674561984e-06
FJ371750.1.1233,0.01110000475986482,4.605535452034174e-05
FJ371751.1.1345,0.0010519301251844448,4.19071479570249e-06
FJ371754.1.1337,0.0005045456709029464,5.533454202493304e-07
FJ371762.1.1327,0.0035032605074015897,1.6785479726582917e-05
FJ371765.1.1358,0.0009281736398686277,1.103189499191525e-06
FJ371773.1.1353,0.0025608072730734445,1.819458342103087e-06
FJ371776.1.1255,0.2102003903089152,0.00068096660652578
FJ371790.1.1338,0.004693226712361369,0.00012927644418298187
FJ371803.1.1338,0.0030320338902375173,1.0374420053302711e-05
FJ371807.1.1361,0.001546956066447713,1.662245814571622e-05
FJ371808.1.1358,0.026483887857584845,4.2709004233579904e-06
FJ371815.1.1309,0.1540387452996335,0.0018350564168374587
FJ371827.1.1343,0.0005188252653624637,5.400751271292727e-07
FJ371831.1.1351,0.0017516302537007949,2.5286050634696978e-05
FJ371842.1.1350,0.0006330620210386025,3.2204198538516336e-06
FJ371843.1.1402,0.0011899662049597792,1.3661819197188835e-05
FJ371844.1.1351,0.021509829120852968,0.00032723681663641323
FJ371852.1.1338,0.0009710124232471798,1.8026264007949861e-06
FJ371857.1.1374,0.05829406444856966,6.898808011578236e-05
FJ371873.1.1224,0.42793088676281593,0.01099630858000611
FJ371880.1.1340,0.0016659526869436908,7.022172437015578e-06
FJ371899.1.1339,0.001261364177257366,2.6967794761427206e-06
FJ371900.1.1364,0.009029463563234804,0.00011455842443026078
FJ371902.1.1382,0.0071302775001189965,0.00010787390477858662
FJ371904.1.1359,0.001228045123518492,1.533131456216047e-06
FJ371907.1.1358,0.0005854633728402113,3.081311748104841e-06
FJ371908.1.1341,0.0035698986148793373,1.063218113966934e-05
FJ371913.1.1309,0.008377362082916845,3.365439462759403e-05
FJ371924.1.1353,0.0010519301251844448,1.2977992602389117e-05
FJ371947.1.1363,0.0018563472797372554,1.5002470120337739e-05
FJ371960.1.1370,0.003479461183302394,2.6004038335390093e-05
FJ371961.1.1351,0.0016231139035651388,4.125143770254466e-06
FJ371992.1.1343,0.0008900947213099148,3.8086870001999306e-06
FJ371994.1.1379,0.0023799324099195583,3.7826472532464372e-06
FJ371998.1.1287,0.0010043314769860535,3.7901413584595734e-07
FJ372005.1.1359,0.00339378361654529,6.5041805789861395e-06
FJ372006.1.1357,0.002822599838164596,5.049349484176313e-06
FJ372011.1.1332,0.005235851301823028,3.0352942929943832e-05
FJ372012.1.1342,0.010190870579275549,0.0002002088181364391
FJ372020.1.1355,0.0005093055357227855,5.184896030746253e-06
FJ372021.1.1207,0.013946403922128611,6.739866962377317e-05
FJ372023.1.1257,0.12206673330477415,0.0004184113904486474
FJ372027.1.1333,0.07689085629968109,0.0003962594548148997
FJ372047.1.1362,0.0005283449950021419,1.0548248124879255e-05
FJ372048.1.1338,0.0006663810747774763,3.0959688015323135e-06
FJ372051.1.1337,0.0036888952353753154,3.672339108653743e-05
FJ372054.1.1338,0.0024227711932981104,1.3760589659905793e-05
FJ372060.1.1359,0.0896568137464896,3.5986012618504797e-05
FJ372073.1.1333,0.007929934789851968,5.864931133756154e-05
FJ372079.1.1333,0.0035984578037983723,3.3917060255833506e-05
FJ372080.1.1310,0.0005807035080203722,2.764007368692282e-06
FJ372082.1.1358,0.005569041839211766,2.5353986647804852e-05
FJ372090.1.1341,0.0011566471512209054,1.1125642109825335e-05
FJ372092.1.1328,0.02780237041268028,7.750467806390449e-05
FJ372093.1.1359,0.0016992717406825646,8.609390323540796e-06
FJ372100.1.1395,0.01120948165072112,4.462884619725142e-05
FJ372102.1.1322,0.042372316626207815,0.00024729037196978863
FJ372104.1.1334,0.0046361083345233,1.3782312762963616e-05
FJ372106.1.1360,0.006811366557189776,1.8655436440892436e-05
FJ372107.1.1339,0.010909610167071255,6.460502460120562e-05
FJ372109.1.1318,0.015107810938169356,0.00017051206811170017
FJ372110.1.1337,0.010866771383692703,8.87350737735552e-05
FJ372114.1.1287,0.014374791755914131,0.0002243786530172173
FJ372126.1.1364,0.0029225569993812177,9.794084425272925e-06
FJ372132.1.1341,0.0008853348564900757,4.383906720336354e-05
FJ372134.1.1341,0.0009234137750487886,2.704860805423999e-06
FJ372149.1.1355,0.0005949831024798896,1.7781221959546058e-06
FJ372160.1.1359,0.004250559284116331,2.0540251420681183e-05
FJ372164.1.1357,0.0006854205340568328,1.2633404073294774e-06
FJ372167.1.1337,0.0009662525584273406,5.811619010529745e-06
FJ372182.1.1345,0.006525774667999429,4.0018727920393106e-05
FJ372183.1.1361,0.002360892950640202,1.6124906987633225e-05
FJ372190.1.1342,0.0015231567423485172,5.648919084553628e-06
FJ372194.1.1334,0.0009662525584273406,5.248733179131779e-06
FJ372234.1.1374,0.0009567328287876625,1.9171571798475257e-06
FJ372235.1.1260,0.09614450949593031,0.0005185031064038337
FJ372241.1.1316,0.002127659574468085,9.644232175571237e-06
FJ372259.1.1340,0.0008710552620305583,4.616186873785668e-06
FJ372273.1.1359,0.000818696749012328,7.046206359986736e-07
FJ372281.1.1361,0.0037745728021324194,7.941219137926478e-06
FJ372284.1.1265,0.005193012518444476,7.579660540394414e-05
FJ372285.1.1340,0.0006854205340568328,2.541743580604211e-06
FJ372294.1.1325,0.004945499547812842,2.8324350670062312e-05
FJ372296.1.1359,0.0006854205340568328,2.606904035143627e-07
FJ372308.1.1373,0.000614022561759246,3.881669171690785e-06
FJ372318.1.1362,0.009848160312247133,0.00014137623683454104
FJ372320.1.1331,0.0030463134846970344,8.54760530233806e-06
FJ372332.1.1381,0.0005045456709029464,8.57124161691909e-07
FJ372349.1.1359,0.012118615831310391,3.753240680086239e-05
FJ372374.1.1367,0.0006473416154981199,3.818312362343899e-06
FJ372376.1.1345,0.006211623589890047,4.096494830449667e-05
FJ372380.1.1338,0.005726117378266457,3.769255578940004e-05
FJ374768.1.1360,0.0018135084963587034,4.072065994549156e-06
FJ380166.1.1211,0.004036365367223571,2.4450513608309387e-06
FJ382008.1.1209,0.0005949831024798896,5.122198119650865e-07
FJ382054.1.1201,0.3737731448426865,0.003678523568699918
FJ382092.1.1214,0.0006759008044171545,3.134329077792595e-06
FJ382741.1.1253,0.0006045028321195678,1.3650675887323174e-06
FJ382771.1.1297,0.0010852491789233186,8.735924742118337e-07
FJ415621.1.1241,0.002522728354514732,3.6610564266544576e-06
FJ415735.1.1243,0.0009900518825265363,1.4931757453304514e-05
FJ432294.1.1202,0.023299538293112477,6.320588749453036e-05
FJ432378.1.1202,0.00436003617497263,2.902037329345095e-05
FJ440030.1.1472,0.0011661668808605836,4.814884923954587e-07
FJ440031.1.1457,0.000856775667571041,4.165769648885164e-06
FJ440057.1.1453,0.0006568613451377981,6.0643121978037205e-06
FJ440061.1.1455,0.008077490599266981,1.1251997012605616e-05
FJ440064.1.1440,0.0018849064686562902,1.604111336092182e-06
FJ440072.1.1434,0.0021562187633871197,6.1011049746398906e-06
FJ440073.1.1471,0.00134704174401447,3.4305046730201864e-06
FJ440077.1.1436,0.002979675377219287,2.2120484522527153e-07
FJ440092.1.1454,0.0009091341805892712,1.2168802620234529e-05
FJ440097.1.1448,0.0026274453805511925,6.394978108026902e-06
FJ462125.1.1537,0.0005569041839211767,4.483262380792972e-08
FJ470585.1.1487,0.0005093055357227855,5.956292101678624e-07
FJ470586.1.1490,0.0012423247179780095,4.630493294686169e-07
FJ470591.1.1499,0.003431862535104003,6.3791993200933065e-06
FJ484858.1.1244,0.012784996906087868,0.00024765242592189997
FJ493018.1.1242,0.0009472130991479842,1.6319283562556686e-06
FJ494891.1.1206,0.0006759008044171545,1.971215886623983e-06
FJ503080.1.1395,0.0012994430958160788,1.0273633063631906e-06
FJ503081.1.1238,0.26051692131943455,0.015263624547279243
FJ503127.1.1385,0.0010566899900042838,4.9008087555072764e-06
FJ503206.1.1382,0.0007234994526155457,1.1630941874886207e-05
FJ503238.1.1390,0.023627968965681374,0.00019723806691889
FJ503250.1.1374,0.0006568613451377981,6.882472230952213e-07
FJ503255.1.1374,0.0025893664619924795,5.018791049202383e-06
FJ503273.1.1374,0.0006473416154981199,2.9068117322630296e-06
FJ503329.1.1367,0.00047122661716407255,7.083034990002326e-06
FJ503363.1.1377,0.0014422390404112524,7.78147127718676e-06
FJ503633.1.1247,0.01308962825455757,9.846643197571014e-05
FJ503681.1.1355,0.0007615783711742586,1.7883346340418178e-06
FJ503759.1.1384,0.0009424532343281451,8.790138666211658e-06
FJ503849.1.1375,0.003131991051454139,7.703102414694957e-06
FJ504161.1.1386,0.0015326764719881954,3.036649066226332e-06
FJ504169.1.1373,0.026274453805511924,2.3962377779110425e-05
FJ504202.1.1373,0.0013184825550954353,1.9227118913386987e-06
FJ504261.1.1360,0.0024703698414965014,6.269379069461449e-06
FJ504421.1.1376,0.0005949831024798896,7.670105260196047e-07
FJ504434.1.1389,0.0015564757960873912,2.4301900936676245e-05
FJ504558.1.1357,0.0004950259412632681,1.7837900417427203e-07
FJ504580.1.1370,0.005273930220381741,2.4680949783188205e-05
FJ504700.1.1379,0.017968489694892665,2.9126342554861662e-05
FJ504761.1.1354,0.0005854633728402113,2.7890258628193213e-06
FJ504864.1.1370,0.000490266076443429,1.2640783696483087e-07
FJ505144.1.1379,0.03907373030605931,0.0002844783635809893
FJ505173.1.1385,0.001589794849826265,9.828891570650447e-06
FJ505242.1.1384,0.004107763339521157,3.334418632397413e-05
FJ505397.1.1383,0.0011328478271217096,5.626763194953511e-06
FJ505454.1.1384,0.0007472987767147413,2.900792076357377e-06
FJ505487.1.1376,0.0018277880908182207,9.15314994831908e-07
FJ505496.1.1375,0.0005473844542814984,1.2517206447545723e-06
FJ505502.1.1373,0.016940358893807416,5.763142641893962e-06
FJ505514.1.1380,0.0018896663334761292,3.177823165264343e-06
FJ505515.1.1377,0.0018944261982959685,3.3804020859976097e-06
FJ505525.1.1379,0.0006854205340568328,7.774764835820192e-07
FJ505543.1.1378,0.0016707125517635298,1.1143370986096689e-06
FJ505552.1.1376,0.0005854633728402113,1.2672141817990998e-06
FJ505557.1.1381,0.0008234566138321671,7.422597770582621e-06
FJ505577.1.1390,0.0027654814603265267,2.5611175926590274e-05
FJ505602.1.1383,0.0007092198581560284,3.829718370661941e-06
FJ505617.1.1382,0.0005854633728402113,4.545811891799029e-06
FJ505680.1.1389,0.0009614926936075015,1.682988551904439e-07
FJ505698.1.1388,0.0013184825550954353,1.5984931397904908e-06
FJ505988.1.1383,0.049535913180065685,0.0004053859188869133
FJ506012.1.1372,0.00231805416726165,2.3240934293749418e-06
FJ506169.1.1382,0.0006901803988766719,4.513470586100227e-06
FJ506293.1.1384,0.0009472130991479842,1.8387574417193937e-05
FJ506881.1.1382,0.0008948545861297539,5.158623397528098e-06
FJ506882.1.1374,0.029725355799895284,2.096185773153389e-05
FJ507118.1.1384,0.018239801989623494,0.00014960721092258333
FJ507144.1.1376,0.002622685515731353,7.821013826151603e-07
FJ507228.1.1384,0.00102337093626541,7.904566113621991e-06
FJ507231.1.1307,0.006225903184349565,4.821368859578007e-05
FJ507263.1.1383,0.008196487219762958,1.3884291553263485e-05
FJ507344.1.1354,0.0005283449950021419,2.62363719147406e-06
FJ507508.1.1375,0.0014612784996906089,6.884772152138837e-06
FJ507556.1.1242,0.010609738683421391,0.00021994628600603027
FJ507586.1.1353,0.002708363082488457,3.0895539793568156e-05
FJ507597.1.1383,0.004988338331191394,3.2736841205989014e-05
FJ507605.1.1375,0.004250559284116331,1.2359420438374289e-05
FJ507647.1.1369,0.0036555761816364414,3.873398675803147e-06
FJ507685.1.1372,0.03532295682802608,5.263772479956025e-05
FJ507690.1.1373,0.0011614070160407444,2.137817160003496e-06
FJ507707.1.1374,0.0034651815888428767,3.440423397869713e-06
FJ507772.1.1371,0.000937693369508306,2.122450249532876e-06
FJ507821.1.1356,0.0005569041839211767,5.019187108284043e-06
FJ507833.1.1338,0.006240182778809082,5.0660280094023726e-05
FJ507862.1.1364,0.0007187395877957066,2.1455539765759097e-06
FJ507886.1.1327,0.0008805749916702366,3.6712232733635424e-06
FJ507906.1.1331,0.005340568327859489,3.771800704492154e-05
FJ507931.1.1375,0.019734399543052977,5.3849864978870965e-06
FJ507955.1.1381,0.0014850778237898044,2.2171405556111772e-06
FJ507957.1.1378,0.04374315769432148,5.95316002855429e-05
FJ507980.1.1382,0.0005759436432005331,1.2640936032002234e-05
FJ508014.1.1387,0.0005426245894616593,7.724076507124172e-06
FJ508016.1.1387,0.001880146603836451,7.746440051602694e-06
FJ508143.1.1365,0.008177447760483602,1.1049207044164825e-05
FJ508173.1.1346,0.004293398067494883,3.0732580227186336e-06
